Guardians of the Galaxy,1,Directed by: James Gunn,"Written by: James Gunn"","" Nicole Perlman",Based on: Guardians of the Galaxyby Dan AbnettAndy Lanning,Produced by: Kevin Feige,"Starring: Chris Pratt"","" Zoe Saldaña"","" Dave Bautista"","" Vin Diesel"","" Bradley Cooper"","" Lee Pace"","" Michael Rooker"","" Karen Gillan"","" Djimon Hounsou"","" John C. Reilly"","" Glenn Close"","" Benicio del Toro",Cinematography: Ben Davis,"Edited by: Fred Raskin"","" Craig Wood"","" Hughes Winborne",Music by: Tyler Bates,Productioncompany: Productioncompany,Distributed by: Walt Disney StudiosMotion Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,"Budget: $232.3 million (gross)[2]"","" $195.9 million (net)[2]",Box office: $773.3 million[3]
13 Reasons Why,49,Gary Perez,Arturo Padilla , Tony's father
13 Reasons Why,50,Dorian Lockett,Patrick , the basketball coach and history teacher at Liberty High
13 Reasons Why,51,Parminder Nagra,Priya Singh , the school counselor who replaces Mr. Porter at Liberty High
13 Reasons Why,52,Anne Winters,Chlöe Rice," a smart, popular girl at Liberty High and the new head cheerleader who is also Bryce's girlfriend. At the end of the second season, it is revealed that she is pregnant but she later undergoes an abortion."
13 Reasons Why,53,Jake Weber,Barry Walker , Bryce's father
13 Reasons Why,54,Austin Aaron,Luke Holliday , a quarterback at Liberty High and best friends with Diego Torres. He is a jock who gets caught for using steroids.
13 Reasons Why,55,Meredith Monroe,Carolyn Standall, Alex's mother
13 Reasons Why,56,R.J. Brown,Caleb, Tony's boxing trainer and boyfriend
13 Reasons Why,57,Bryce Cass,Cyrus," an edgy, cynical mischief maker who serves as an unexpected champion of the downtrodden. He befriends Tyler and the two together embark on smear campaigns against bullies."
13 Reasons Why,58,Chelsea Alden,Mackenzie ," Cyrus' sister, an artsy and witty girl who is not afraid to speak her mind. In the second season, she briefly develops a relationship with Tyler, though the latter breaks it up."
13 Reasons Why,59,Allison Miller,Sonya Struhl ," a smart and ambitious young litigator, who defends the school during the Hannah Baker trial"
13 Reasons Why,60,Brandon Butler,Scott Reed , a student at Liberty High who is on the baseball team
13 Reasons Why,61,Samantha Logan,Nina Jones , a well-respected track star who befriends Jessica over shared sexual assault pasts
13 Reasons Why,62,Kelli O'Hara,Jackie , a passionate advocate for victims of bullying
13 Reasons Why,63,Ben Lawson,Rick Wlodimierz ," the baseball coach at Liberty High, who supports and protects his players"
13 Reasons Why,64,Keon Motakhaveri,Chad Moore, one of Cyrus' friends
13 Reasons Why,65,Spencer Moore II,Michael , one of Nina's friends
13 Reasons Why,66,James Cretan,Eric Cox, one of Cyrus' friends
13 Reasons Why,67,Mason Guccione,Toby Fletcher, one of Cyrus' friends
13 Reasons Why,68,Mikko Edwards,Jada , a cheerleader at Liberty High
13 Reasons Why,69,Bex Taylor-Klaus,Casey Ford ," a member of HO and Jessica's friend, though they often clash"
13 Reasons Why,70,Hart Denton,Dean Holbrook , a student at Hillcrest who does not like Bryce
13 Reasons Why,71,Nana Mensah,Amara Josephine Achola , Ani's strict mother and the Walker's nurse and housekeeper
13 Reasons Why,72,Benito Martinez,Sheriff Diaz, the head police officer in Bryce's murder case.
13 Reasons Why,73,Marcus DeAnda,Mr. de la Cruz , Monty and Estela's abusive father
13 Reasons Why,74,Raymond J. Barry,Harrison Chatham , Nora's sick father and Bryce's grandfather
13 Reasons Why,75,YaYa Gosselin,Graciella Padilla, Tony's younger sister
13 Reasons Why,76,Christine Flores,Rosa Padilla, Tony's mother
13 Reasons Why,77,Brandon Scott,J. J. Kerba," a football coach at Liberty High, who is hard on the players to get them to shape up"
13 Reasons Why,78,Ron Rogge,Morris, the head football coach at Liberty High
13 Reasons Why,79,Blake Webb,Tim Pozzi , a drug dealer who sells cheap steroids at the local gym
13 Reasons Why,80,Inde Navarrette,Estela de la Cruz, Monty's younger sister
13 Reasons Why,81,Reed Diamond,Hansen Foundry, the Dean of Discipline at Liberty High School
13 Reasons Why,82,Yadira Guevara-Prip,Valerie Diaz, the daughter of police chief Diaz
13 Reasons Why,83,Matt Passmore,Ted Wynn, a police officer who takes an interest in Tony and his boxing abilities
Law & Order,1,"Genre: Police procedural"","" Legal drama"","" Mystery",Created by: Dick Wolf,"Starring: George Dzundza"","" Chris Noth"","" Dann Florek"","" Michael Moriarty"","" Richard Brooks"","" Steven Hill"","" Paul Sorvino"","" Carolyn McCormick"","" Jerry Orbach"","" S. Epatha Merkerson"","" Jill Hennessy"","" Sam Waterston"","" Benjamin Bratt"","" Carey Lowell"","" Angie Harmon"","" Jesse L. Martin"","" Dianne Wiest"","" Elisabeth Röhm"","" Fred Dalton Thompson"","" Dennis Farina"","" Annie Parisse"","" Michael Imperioli"","" Milena Govich"","" Alana de la Garza"","" Jeremy Sisto"","" Linus Roache"","" Anthony Anderson"","" Jeffrey Donovan"","" Camryn Manheim"","" Hugh Dancy"","" Odelya Halevi"","" Mehcad Brooks",Theme music composer: Mike Post,"Opening theme: ""Theme of Law & Order""",Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: Dick Wolf"","" Joseph Stern (1990–1993)"","" Ed Sherin (1993–2000)"","" Peter Jankowski (2001–22)"","" Matthew Penn (2003–07)"","" Fred Berner (2008–10)"","" Arthur W. Forney (2022–present)"","" "","" Showrunners"","" Walon Green (1993–94, 2004–06)"","" Michael S. Chernuchin (1994–96, 2002–04)"","" René Balcer (1996–2000, 2008–10)"","" William M. Finkelstein (2000–01)"","" Arthur Penn (2000–01)"","" Barry Schindel (2001–02)"","" Nicholas Wootton (2006–07)"","" Rick Eid (2022–present)","Producers: Lorenzo Carcaterra (2003–04)"","" Aaron Zelman (2003–04)"","" Nick Santora (2004–05)"","" Lois Johnson (2004–05)"","" Greg Plageman (2005–06)"","" Christopher Ambrose (2008–10)",Camera setup: Panaflex Cameras,Running time: 40–48 minutes,"Production companies: Wolf Entertainment"","" Universal Television(1990–98, 2022–present)(seasons 1–8, 21–present)"","" Studios USA(1998–2002)(seasons 9–12)"","" Universal Network Television(2002–04)(seasons 13–14)"","" NBC Universal Television Studio(2004–07)(seasons 15–17)"","" Universal Media Studios(2008–10)(seasons 18–20)",Distributor: NBCUniversal Television Distribution,Original network: NBC,"Picture format: NTSC (seasons 1–11)"","" HDTV 1080i (seasons 12–present)",Audio format: Stereo,"Original release: September 13, 1990 (1990-09-13) –present (present)",Related: Law & Order franchise
Mr. Robot,1,"Genre: Drama"","" Techno-thriller[1][2]"","" Psychological thriller[3][4][5]",Created by: Sam Esmail,"Starring: Rami Malek"","" Carly Chaikin"","" Portia Doubleday"","" Martin Wallström"","" Christian Slater"","" Michael Cristofer"","" Stephanie Corneliussen"","" Grace Gummer"","" BD Wong"","" Bobby Cannavale"","" Ashlie Atkinson"","" Elliot Villar",Composer: Mac Quayle[6][7],Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: Sam Esmail"","" Steve Golin"","" Chad Hamilton"","" Joseph E. Iberti"","" Kyle Bradstreet","Producers: Igor Srubshchik"","" Christian Slater"","" Rami Malek",Production location: New York City,"Cinematography: Tod Campbell"","" Tim Ives (pilot)",Camera setup: Single-camera,Running time: 40–65 minutes,"Production companies: Esmail Corp (seasons 2–4)"","" Anonymous Content"","" Universal Content Productions[a]",Distributor: NBCUniversal Television Distribution,Original network: USA Network,Picture format: 1080i (16:9 HDTV),"Original release: June 24, 2015 (2015-06-24) –December 22, 2019 (2019-12-22)"
Mr. Robot,2,Rami Malek,Elliot Alderson," a senior cybersecurity engineer at Allsafe Cybersecurity and a vigilante hacker. He has dissociative identity disorder and deals with other mental illnesses such as clinical depression and severe anxiety, which are partly responsible for his antisocial behavior and drug use. Elliot's hacker nickname is ""Sam Sepiol"" or ""samsep10l"". Elliot is portrayed as a child by Aidan Liebman , Alex Bento , and Evan Whitten ."
Mr. Robot,3,Carly Chaikin,Darlene Alderson," Elliot's younger sister, a malware coder and one of the fsociety hackers."
Mr. Robot,4,Portia Doubleday,Angela Moss," Elliot's childhood friend and a fellow employee at Allsafe, later PR Manager for E Corp. Mabel Tyler portrays a young Angela."
Mr. Robot,5,Martin Wallström,Tyrell Wellick, originally the ambitious Senior Vice President of Technology at E Corp and later part of fsociety.
Mr. Robot,6,Christian Slater,Mr. Robot," an insurrectionary anarchist who recruits Elliot into an underground hacker group called fsociety; and Edward Alderson, Elliot's father."
Mr. Robot,7,Michael Cristofer,Phillip Price, the CEO of E Corp .
Mr. Robot,8,Stephanie Corneliussen,Joanna Wellick, Tyrell's wife .
Mr. Robot,9,Grace Gummer,"Dominique ""Dom"" DiPierro", an FBI field agent investigating the E Corp hack .
Mr. Robot,10,BD Wong,Whiterose," a trans woman, cyber-terrorist and head of the Dark Army. Whiterose also operates as Zhi Zhang, China's Minister of State Security . A younger Whiterose was portrayed by Ross Kurt Le ."
Mr. Robot,11,Bobby Cannavale,Irving, a used car salesman who is a Dark Army fixer .
Mr. Robot,12,Elliot Villar,Fernando Vera, Shayla's drug supplier and Elliot's only supply of suboxone who has a unique dangerous philosophy and is obsessed with Shayla and later Elliot .
Mr. Robot,13,Ashlie Atkinson,Janice, a chatty taxidermist and Dark Army fixer with a peculiar sense of humor .
Mr. Robot,14,Gloria Reuben,Krista Gordon, Elliot's psychiatrist.
Mr. Robot,15,Michel Gill,Gideon Goddard, CEO of Allsafe Security .
Mr. Robot,16,Ben Rappaport,Ollie Parker, Angela's boyfriend and an employee at Allsafe .
Mr. Robot,17,Aaron Takahashi,Lloyd Chong , Elliot's co-worker at Allsafe .
Mr. Robot,18,Frankie Shaw,Shayla Nico, Elliot's drug dealer and girlfriend .
Mr. Robot,19,Ron Cephas Jones,Leslie Romero, a member of fsociety .
Mr. Robot,20,Sunita Mani,"Shama ""Trenton"" Biswas", a member of fsociety .
Mr. Robot,21,Azhar Khan,"Sunil ""Mobley"" Markesh", a member of fsociety and Bank of E employee .
Mr. Robot,22,Bruce Altman,Terry Colby, the former CTO of E Corp who is framed by fsociety for a hack attack .
Mr. Robot,23,Armand Schultz,Lenny Shannon," Krista's ex-lover, and one of Elliot's early hacking targets ."
Mr. Robot,24,Michael Drayer,"Francis ""Cisco"" Shaw", Darlene's ex-boyfriend who was the U.S. liaison to the Chinese hacker group Dark Army .
Mr. Robot,25,Brian Stokes Mitchell,Scott Knowles, the CTO of E Corp following Colby's arrest .
Mr. Robot,26,Jeremy Holm,"Donald ""Mr. Sutherland"" Hoffman", a fixer under Tyrell and Joanna Wellick .
Mr. Robot,27,Sakina Jaffrey,Antara Nayar, Angela's lawyer .
Mr. Robot,28,Don Sparks,Donald Moss, Angela's adopted father .
Mr. Robot,29,Michele Hicks,Sharon Knowles, Scott's wife .
Mr. Robot,30,Vaishnavi Sharma,Magda Alderson, Elliot's abusive mother .
Mr. Robot,31,Rick Gonzalez,Isaac Vera, Fernando Vera's brother .
Mr. Robot,32,Nadia Gan,Elizabeth, Tyrell's assistant .
Mr. Robot,33,Stephen Lin,Hamburger Man, Elliot's contact with the Dark Army .
Mr. Robot,34,Joey Badass,Leon," a new close friend of Elliot and an inmate obsessed with sitcoms, as well as an agent for the Dark Army responsible for Elliot's safety ."
Mr. Robot,35,Bernadette Quigley,a chaplain who hosts a prayer group attended by Elliot .,
Mr. Robot,36,Sandrine Holt,Susan Jacobs," an E Corp General Counsel, known as Madame Executioner ."
Mr. Robot,37,Anthony Jennings,Vincent, an fsociety member given orders by Darlene .
Mr. Robot,38,Erik Jensen,Frank Cody, a conspiracy theorist and talk show host .
Mr. Robot,39,Chris Conroy,Derek, Joanna's secret lover who works as a bartender and a DJ .
Mr. Robot,40,Craig Robinson,Ray Heyworth," a prison warden who secretly runs a Tor routed website involving human trafficking, drugs and weapons ."
Mr. Robot,41,Michael Maize,"""Lone Star"" Lockwood", a Texas native and an off-balanced prison guard and associate of Ray .
Mr. Robot,42,Omar Metwally,Ernesto Santiago, Dom's superior at the FBI who also works for the Dark Army to protect Tyrell Wellick .
Mr. Robot,43,Grant Chang,Grant, Whiterose's assistant and lover .
Mr. Robot,44,Luke Robertson,RT, Ray's former system admin .
Mr. Robot,45,Rizwan Manji,Norm Gill, Dom's new partner working with her to investigate the 5/9 hack .
Mr. Robot,46,Ramy Youssef,Samar Swailem, Elliot's co-worker at E Corp .
Mr. Robot,47,Christine M. Campbell,Janet Robinson, a high-level manager at E Corp .
Mr. Robot,48,Kathryn Danielle,Bobbi, the HR manager at E Corp .
Mr. Robot,49,Josh Mostel,Bo, Elliot's landlord .
Mr. Robot,50,Jing Xu,Wang Shu, Whiterose's assistant .
Mr. Robot,51,Dominik García,Olivia Cortez, employee for Cyprus National Bank .
Mr. Robot,52,Young M.A,Peanuts, Vera's loyal henchman .
Durarara:,404 ERROR
Love Actually,1,Directed by: Richard Curtis,Written by: Richard Curtis,"Produced by: Duncan Kenworthy"","" Tim Bevan"","" Eric Fellner"","" Debra Hayward"","" Liza Chasin","Starring: Hugh Grant"","" Liam Neeson"","" Colin Firth"","" Laura Linney"","" Emma Thompson"","" Alan Rickman"","" Keira Knightley"","" Martine McCutcheon"","" Bill Nighy"","" Rowan Atkinson",Cinematography: Michael Coulter,Edited by: Nick Moore,Music by: Craig Armstrong,Productioncompanies: Productioncompanies,Distributed by: Universal Pictures (Worldwide)Mars Distribution (France)[1],Release dates: Release dates,Running time: Running time,Countries: United KingdomUnited StatesFrance[2],Language: English,Budget: $40–45 million[3][4],Box office: $246.8 million[4],Released: 17 November 2003,Label: Label
Love Actually,2,Alan Rickman,Harry,
Love Actually,3,Emma Thompson,Karen,
Love Actually,4,Hugh Grant,David, the Prime Minister
Love Actually,5,Keira Knightley,Juliet,
Love Actually,6,Colin Firth,Jamie,
Love Actually,7,Sienna Guillory,Jamie's girlfriend,
Love Actually,8,Lúcia Moniz,Aurélia,
Love Actually,9,Liam Neeson,Daniel,
Love Actually,10,Thomas Sangster,Sam,
Love Actually,11,Bill Nighy,Billy Mack,
Love Actually,12,Gregor Fisher,Joe,
Love Actually,13,Martine McCutcheon,Natalie,
Love Actually,14,Chiwetel Ejiofor,Peter,
Love Actually,15,Andrew Lincoln,Mark,
Love Actually,16,Laura Linney,Sarah,
Love Actually,17,Rodrigo Santoro,Karl,
Love Actually,18,Michael Fitzgerald,Michael,
Love Actually,19,Kris Marshall,Colin,
Love Actually,20,Abdul Salis,Tony,
Love Actually,21,Heike Makatsch,Mia,
Love Actually,22,Martin Freeman,John,
Love Actually,23,Joanna Page,Judy,
Love Actually,24,Olivia Olson,Joanna,
Love Actually,25,Billy Bob Thornton,the U.S. President,
Love Actually,26,Rowan Atkinson,Rufus,
Love Actually,27,Claudia Schiffer,Carol,
Love Actually,28,Nina Sosanya,Annie,
Love Actually,29,Ivana Miličević,Stacey,
Love Actually,30,January Jones,Jeannie,
Love Actually,31,Elisha Cuthbert,Carol-Anne,
Love Actually,32,Shannon Elizabeth,Harriet,
Love Actually,33,Denise Richards,Carla,
Love Actually,34,Lulu Popplewell,Daisy,
Love Actually,35,Marcus Brigstocke,Mikey,
Love Actually,36,Julia Davis,Nancy,
Love Actually,37,Ruby Turner,Jean,
Love Actually,38,Adam Godley,Mr Trench,
Love Actually,39,Élisabeth Margoni,Eleonore,
Love Actually,40,Caroline John,Sam's Grandmother,
Love Actually,41,Meg Wynn Owen,Mary, PM's secretary
Bleach,1,Genre: Adventure[1]Supernatural[1],Directed by: Noriyuki Abe,"Produced by: Ken HaginoNoriko Kobayashi (#1–86, 226–328)Yutaka Sugiyama (#1–25, 355–366)Yukio Yoshimura (#26–133)Shunji Aoki (#87–225)Aya Mizobuchi (#134–157)Mai Nagai (#158–354)Hatsuo Nara (#343–366)","Written by: Masashi Sogo (#1–229, #266–316)Tsuyoshi Kida (#230–265)Kento Shimoyama (#317–366)",Music by: Shirō Sagisu,Studio: Pierrot,Licensed by: Viz Media[a]SEA Medialink,Original network: TXN (TV Tokyo),English network: AU SBSAUS Adult SwimCA YTVNA Neon AlleySEA AnimaxUK AnimeCentralUS Adult Swim (Toonami)[b],"Original run: October 5, 2004  –  March 27, 2012",Episodes: 366 (List of episodes),Directed by: Tomohisa TaguchiMitsutoshi Satou[c]Hikaru Murata[c],Produced by: Makoto HijikataTasuku HondaGenki NegishiYoshihiro Tominaga,Written by: Tomohisa TaguchiMasaki Hiramatsu,Music by: Shirō Sagisu,Studio: Pierrot,Licensed by: Viz MediaSEA Medialink,Original network: TV Tokyo,"Original run: October 11, 2022  – present",Episodes: 13 (List of episodes)
Saw,1,Directed by: James Wan,Screenplay by: Leigh Whannell,"Story by: James Wan"","" Leigh Whannell","Produced by: Gregg Hoffman"","" Oren Koules"","" Mark Burg","Starring: Cary Elwes"","" Danny Glover"","" Monica Potter"","" Ken Leung"","" Leigh Whannell",Cinematography: David A. Armstrong,Edited by: Kevin Greutert,Music by: Charlie Clouser,Productioncompany: Productioncompany,Distributed by: Lionsgate,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,Budget: $1 million–$1.2 million,Box office: $103.9 million
Saw,2,Leigh Whannell,Adam,
Saw,3,Cary Elwes,Dr. Lawrence Gordon,
Saw,4,Danny Glover,Detective David Tapp,
Saw,5,Ken Leung,Detective Steven Sing,
Saw,6,Dina Meyer,Kerry,
Saw,7,Mike Butters,Paul,
Saw,8,Paul Gutrecht,Mark,
Saw,9,Michael Emerson,Zep Hindle,
Saw,10,Benito Martinez,Brett,
Saw,11,Shawnee Smith,Amanda,
Saw,12,Makenzie Vega,Diana Gordon,
Saw,13,Monica Potter,Alison Gordon,
Saw,14,Ned Bellamy,Jeff,
Saw,15,Alexandra Chun,Carla,
Saw,16,Tobin Bell,Jigsaw,
Puella Magi Madoka Magica,404 ERROR
Bring It On,1,Directed by: Peyton Reed,Written by: Jessica Bendinger,"Produced by: Marc Abraham"","" Thomas Bliss","Starring: Kirsten Dunst"","" Eliza Dushku"","" Jesse Bradford"","" Gabrielle Union",Cinematography: Shawn Maurer,Edited by: Larry Bock,Music by: Christophe Beck,Productioncompany: Productioncompany,"Distributed by: Universal Pictures (United States)"","" Buena Vista International (International)[1]",Release date: Release date,Running time: Running time,Country: United States,Language: English,Budget: $11 million[2],Box office: $90.5 million[2],"Released: August 22, 2000",Genre: Genre,Length: 47:36,Label: Label
Bring It On,2,Kirsten Dunst,Torrance Shipman,
Bring It On,3,Eliza Dushku,Missy Pantone,
Bring It On,4,Jesse Bradford,Cliff Pantone,
Bring It On,5,Gabrielle Union,Isis,
Bring It On,6,Clare Kramer,Courtney,
Bring It On,7,Nicole Bilderback,Whitney,
Bring It On,8,Tsianina Joelson,Darcy,
Bring It On,9,Rini Bell,Kasey,
Bring It On,10,Nathan West,Jan,
Bring It On,11,Huntley Ritter,Les,
Bring It On,12,Shamari Fears,Lava,
Bring It On,13,Natina Reed,Jenelope,
Bring It On,14,Brandi Williams,LaFred,
Bring It On,15,Richard Hillman,Aaron,
Bring It On,16,Lindsay Sloane,"""Big Red""",
Bring It On,17,Bianca Kajlich,Carver,
Bring It On,18,Paige Inman,Jessica,
Bring It On,19,Holmes Osborne,Bruce Shipman,
Bring It On,20,Sherry Hursey,Christine Shipman,
Bring It On,21,Cody McMains,Justin Shipman,
Bring It On,22,Ian Roberts,"""Sparky"" Polastri",
Bring It On,23,Ryan Drummond,Theatre Boy,
Bring It On,24,Peyton Reed cameos,a mime .,
Looking for Alaska,1,Genre: Teen dramaTragedy,Created by: Josh Schwartz,Based on: Looking for Alaskaby John Green,"Starring: Charlie Plummer"","" Kristine Froseth"","" Denny Love"","" Jay Lee"","" Sofia Vassilieva"","" Landry Bender"","" Uriah Shelton"","" Jordan Connor"","" Timothy Simons"","" Ron Cephas Jones",Music by: Siddhartha Khosla,Country of origin: United States,Original language: English,No. of episodes: No.,"Executive producers: Josh Schwartz"","" Stephanie Savage"","" Marty Bowen"","" Wyck Godfrey"","" Isaac Klausner"","" John Green"","" Jessica Tuchinsky"","" Mark Waters"","" Sarah Adina Smith","Producers: Samson Mücke"","" Mark Rowen"","" Kirk A. Moore",Cinematography: Ramsey Nickell,"Editors: Matt Ramsey"","" Shoshanah Tanzer"","" Todd Gerlinger"","" Hillary P. Wills",Running time: 48–57 minutes,"Production companies: Temple Hill Productions"","" Fake Empire Productions"","" Paramount Television",Distributor: ViacomCBS Domestic Media Networks,Budget: $57.1 million[1],Original network: Hulu,"Original release: October 18, 2019 (2019-10-18)",Released: 18 October 2019 (2019-10-18),Length: 55:23
Looking for Alaska,2,Charlie Plummer,"Miles ""Pudge"" Halter"," a new high school junior at Culver Creek Academy from Orlando, Florida"
Looking for Alaska,3,Kristine Froseth,Alaska Young, the girl who catches Pudge's eye when he arrives at Culver Creek Academy
Looking for Alaska,4,Denny Love,"Chip ""The Colonel"" Martin", Pudge's roommate and friend
Looking for Alaska,5,Jay Lee,Takumi Hikohito, Alaska and The Colonel's best friend
Looking for Alaska,6,Sofia Vassilieva,Lara Buterskaya, a Romanian girl that Alaska sets up on a date with Pudge
Looking for Alaska,7,Landry Bender,Sara, The Colonel's girlfriend and later ex-girlfriend
Looking for Alaska,8,Uriah Shelton,Longwell Chase, one of the wealthy kids known as the Weekday Warriors as they were able to go home each weekend
Looking for Alaska,9,Jordan Connor,Kevin, a member of the Weekday Warriors
Looking for Alaska,10,Timothy Simons,Mr. Starnes," aka ""The Eagle"", the headmaster of Culver Creek Academy"
Looking for Alaska,11,Ron Cephas Jones,Dr. Hyde, an elderly religions teacher at Culver Creek Academy
Looking for Alaska,12,Meg Wright,Marya, Alaska's former roommate and best friend who gets expelled at the start of the new semester.
Looking for Alaska,13,Lucy Faust,Madame O'Malley, the French teacher at Culver Creek Academy
Looking for Alaska,14,Henry Zaga,Jake, Alaska's boyfriend who attends college
Looking for Alaska,15,Deneen Tyler,Dolores Martin, The Colonel's single mother
Looking for Alaska,16,Brandon Stanley,Paul, Marya's boyfriend who gets expelled at the start of the new semester
Looking for Alaska,17,Rachel Matthews,Fiona, Jake's best friend
Inuyasha:,404 ERROR
Devilman Crybaby,1,Genre: Action[2]Dark fantasy[3]Superhero[4],Directed by: Masaaki Yuasa,Produced by: Yōhei ShintakuKazuomi Nagai,Written by: Ichirō Ōkouchi,Music by: Kensuke Ushio,Studio: Science SARU,Licensed by: Netflix,"Released: January 5, 2018",Runtime: 24–27 minutes,Episodes: 10 (List of episodes)
Lost,1,"Genre: Adventure"","" Mystery"","" Serial drama"","" Science fiction"","" Supernatural fiction","Created by: Jeffrey Lieber"","" J. J. Abrams"","" Damon Lindelof","Starring: Naveen Andrews"","" Emilie de Ravin"","" Matthew Fox"","" Jorge Garcia"","" Maggie Grace"","" Josh Holloway"","" Malcolm David Kelley"","" Daniel Dae Kim"","" Yunjin Kim"","" Evangeline Lilly"","" Dominic Monaghan"","" Terry O'Quinn"","" Harold Perrineau"","" Ian Somerhalder"","" Michelle Rodriguez"","" Adewale Akinnuoye-Agbaje"","" Cynthia Watros"","" Henry Ian Cusick"","" Michael Emerson"","" Elizabeth Mitchell"","" Kiele Sanchez"","" Rodrigo Santoro"","" Jeremy Davies"","" Ken Leung"","" Rebecca Mader"","" Néstor Carbonell"","" Jeff Fahey"","" Zuleikha Robinson"","" Sam Anderson"","" L. Scott Caldwell"","" François Chau"","" Fionnula Flanagan"","" John Terry"","" Sonya Walger",Composer: Michael Giacchino,Country of origin: United States,Original language: English,No. of seasons: No.,No. of episodes: No.,"Executive producers: J. J. Abrams"","" Damon Lindelof"","" Bryan Burk"","" Carlton Cuse"","" Jack Bender"","" Jeff Pinkner"","" Stephen Williams"","" Edward Kitsis"","" Adam Horowitz"","" Jean Higgins"","" Elizabeth Sarnoff","Production locations: Oahu, Hawaii",Camera setup: Single-camera,Running time: 40–50 minutes,"Production companies: Bad Robot Productions"","" Touchstone Television (season 1–3)"","" ABC Studios (season 4–6)","Distributor: Buena Vista Television (season 1–3)"","" Disney–ABC Domestic Television (season 4–6)",Original network: ABC,Audio format: Dolby Digital 5.1,"Original release: September 22, 2004 (2004-09-22) –May 23, 2010 (2010-05-23)"
Sixteen Candles,1,Directed by: John Hughes,Written by: John Hughes,"Produced by: Hilton A. Green"","" Michelle Manning"","" Ned Tanen","Starring: Molly Ringwald"","" Anthony Michael Hall"","" Michael Schoeffling"","" Haviland Morris"","" Gedde Watanabe"","" Paul Dooley"","" Carlin Glynn"","" Blanche Baker"","" Justin Henry",Cinematography: Bobby Byrne,Edited by: Edward Warschillka,Music by: Ira Newborn,Productioncompanies: Productioncompanies,Distributed by: Universal Pictures,Release date: Release date,Running time: Running time,Country: United States,Language: English,Budget: $6.5 million[2],Box office: $23.6 million[3],Released: 1984,Genre: Genre,Length: 17:28,Label: Label,Producer: Producer
Sixteen Candles,2,Molly Ringwald,"Samantha ""Sam"" Baker",
Sixteen Candles,3,Anthony Michael Hall,"Ted ""Farmer Ted"" Farmer / The Geek",
Sixteen Candles,4,Michael Schoeffling,Jake Ryan,
Sixteen Candles,5,Haviland Morris,Caroline Mulford,
Sixteen Candles,6,Gedde Watanabe,Long Duk Dong,
Sixteen Candles,7,Paul Dooley,Mr. Jim Baker,
Sixteen Candles,8,Carlin Glynn,Mrs. Brenda Baker,
Sixteen Candles,9,Blanche Baker,Ginny Baker,
Sixteen Candles,10,Justin Henry,Mike Baker,
Sixteen Candles,11,Edward Andrews,Grandpa Howard Baker,
Sixteen Candles,12,Billie Bird,Grandma Dorothy Baker,
Sixteen Candles,13,Carole Cook,Grandma Helen,
Sixteen Candles,14,Max Showalter,Grandpa Fred,
Sixteen Candles,15,Liane Curtis,Randy,
Sixteen Candles,16,John Cusack,Bryce,
Sixteen Candles,17,Darren Harris,"Cliff ""Wease""",
Sixteen Candles,18,Deborah Pollack,"Marlene ""Lumberjack""",
Sixteen Candles,19,Joan Cusack,Geek Girl,
Sixteen Candles,20,Brian Doyle-Murray,Reverend,
Sixteen Candles,21,Jami Gertz,Robin,
Sixteen Candles,22,John Kapelos,Rudy Ryszczyk,
Sixteen Candles,23,Zelda Rubinstein,Organist,
The future diary:,404 ERROR
Erased:,404 ERROR
Bridesmaids,1,Directed by: Paul Feig,"Written by: Annie Mumolo"","" Kristen Wiig","Produced by: Judd Apatow"","" Barry Mendel"","" Clayton Townsend","Starring: Kristen Wiig"","" Maya Rudolph"","" Rose Byrne"","" Melissa McCarthy"","" Ellie Kemper"","" Wendi McLendon-Covey"","" Chris O'Dowd"","" Rebel Wilson"","" Matt Lucas"","" Michael Hitchcock"","" Jon Hamm"","" Franklyn Ajaye"","" Jill Clayburgh",Cinematography: Robert Yeoman,"Edited by: William Kerr"","" Mike Sale",Music by: Michael Andrews,Productioncompanies: Productioncompanies,Distributed by: Universal Pictures,Release dates: Release dates,Running time: Running time,Country: United States,Language: English,Budget: $32.5 million[3][4],Box office: $306.4 million[5]
Bridesmaids,2,Kristen Wiig,Annie Walker,
Bridesmaids,3,Maya Rudolph,Lillian Donovan,
Bridesmaids,4,Rose Byrne,Helen Harris III,
Bridesmaids,5,Melissa McCarthy,Megan Price,
Bridesmaids,6,Wendi McLendon-Covey,Rita,
Bridesmaids,7,Ellie Kemper,Becca,
Bridesmaids,8,Chris O'Dowd,Officer Nathan Rhodes,
Bridesmaids,9,Jill Clayburgh,Judy Walker,
Bridesmaids,10,Matt Lucas,Gil,
Bridesmaids,11,Rebel Wilson,Brynn,
Bridesmaids,12,Michael Hitchcock,Don,
Bridesmaids,13,Tim Heidecker,"Douglas ""Doug/Dougie"" Price",
Bridesmaids,14,Ben Falcone,Air Marshall Jon,
Bridesmaids,15,Dana Powell,Flight Attendant Claire,
Bridesmaids,16,Mitch Silpa,Flight Attendant Steve,
Bridesmaids,17,Terry Crews,Rodney,
Bridesmaids,18,Jillian Bell,Girl at Shower,
Bridesmaids,19,Franklyn Ajaye,Lillian's father,
